Type,Model,error,epoch
training error,ompk37,0.43947654962539673,10
training error,ompk37,0.43947654962539673,11
training error,ompk37,0.43947654962539673,12
training error,ompk37,0.43947654962539673,13
training error,ompk37,0.43947654962539673,14
training error,ompk37,0.43947654962539673,15
training error,ompk37,0.43947654962539673,16
training error,ompk37,0.43947654962539673,17
training error,ompk37,0.43947654962539673,18
training error,ompk37,0.43947654962539673,19
validation error,ompk37,0.40869563817977905,1
validation error,ompk37,0.40869563817977905,2
validation error,ompk37,0.40869563817977905,3
validation error,ompk37,0.40869563817977905,4
validation error,ompk37,0.40869563817977905,5
validation error,ompk37,0.40869563817977905,6
validation error,ompk37,0.40869563817977905,7
validation error,ompk37,0.40869563817977905,8
validation error,ompk37,0.40869563817977905,9
validation error,ompk37,0.40869563817977905,10
validation error,ompk37,0.40869563817977905,11
validation error,ompk37,0.40869563817977905,12
validation error,ompk37,0.40869563817977905,13
validation error,ompk37,0.40869563817977905,14
validation error,ompk37,0.40869563817977905,15
validation error,ompk37,0.40869563817977905,16
validation error,ompk37,0.40869563817977905,17
validation error,ompk37,0.40869563817977905,18
validation error,ompk37,0.40869563817977905,19
training error,output,0.4050218462944031,1
training error,output,0.4050218462944031,2
training error,output,0.4050218462944031,3
training error,output,0.4050218462944031,4
training error,output,0.4050218462944031,5
training error,output,0.4050218462944031,6
training error,output,0.4050218462944031,7
training error,output,0.4050218462944031,8
training error,output,0.4050218462944031,9
training error,output,0.4050218462944031,10
training error,output,0.4050218462944031,11
training error,output,0.4050218462944031,12
training error,output,0.4050218462944031,13
training error,output,0.4050218462944031,14
training error,output,0.4050218462944031,15
training error,output,0.4050218462944031,16
training error,output,0.4050218462944031,17
training error,output,0.4050218462944031,18
training error,output,0.4050218462944031,19
validation error,output,0.4596949815750122,1
validation error,output,0.4596949815750122,2
validation error,output,0.4596949815750122,3
validation error,output,0.4596949815750122,4
validation error,output,0.4596949815750122,5
validation error,output,0.4596949815750122,6
validation error,output,0.4596949815750122,7
validation error,output,0.4596949815750122,8
validation error,output,0.4596949815750122,9
validation error,output,0.4596949815750122,10
validation error,output,0.4596949815750122,11
validation error,output,0.4596949815750122,12
validation error,output,0.4596949815750122,13
