Type,Model,error,epoch
training error,ompk35,0.48752284049987793,1
training error,ompk35,0.48752284049987793,2
training error,ompk35,0.48752284049987793,3
training error,ompk35,0.48752284049987793,4
training error,ompk35,0.48752284049987793,5
training error,ompk35,0.48752284049987793,6
training error,ompk35,0.48752284049987793,7
training error,ompk35,0.48752284049987793,8
training error,ompk35,0.48752284049987793,9
training error,ompk35,0.48752284049987793,10
training error,ompk35,0.48752284049987793,11
training error,ompk35,0.48752284049987793,12
training error,ompk35,0.48752284049987793,13
training error,ompk35,0.48752284049987793,14
training error,ompk35,0.48752284049987793,15
training error,ompk35,0.48752284049987793,16
training error,ompk35,0.48752284049987793,17
training error,ompk35,0.48752284049987793,18
training error,ompk35,0.48752284049987793,19
validation error,ompk35,0.46715331077575684,1
validation error,ompk35,0.46715331077575684,2
validation error,ompk35,0.46715331077575684,3
validation error,ompk35,0.46715331077575684,4
validation error,ompk35,0.46715331077575684,5
validation error,ompk35,0.46715331077575684,6
validation error,ompk35,0.46715331077575684,7
validation error,ompk35,0.46715331077575684,8
validation error,ompk35,0.46715331077575684,9
validation error,ompk35,0.46715331077575684,10
validation error,ompk35,0.46715331077575684,11
validation error,ompk35,0.46715331077575684,12
validation error,ompk35,0.46715331077575684,13
validation error,ompk35,0.46715331077575684,14
validation error,ompk35,0.46715331077575684,15
validation error,ompk35,0.46715331077575684,16
validation error,ompk35,0.46715331077575684,17
validation error,ompk35,0.46715331077575684,18
validation error,ompk35,0.46715331077575684,19
training error,ompk36,0.4824029207229614,1
training error,ompk36,0.4824029207229614,2
training error,ompk36,0.4824029207229614,3
training error,ompk36,0.4824029207229614,4
training error,ompk36,0.4824029207229614,5
training error,ompk36,0.4824029207229614,6
training error,ompk36,0.4824029207229614,7
training error,ompk36,0.4824029207229614,8
training error,ompk36,0.4824029207229614,9
training error,ompk36,0.4824029207229614,10
training error,ompk36,0.4824029207229614,11
training error,ompk36,0.4824029207229614,12
training error,ompk36,0.4824029207229614,13
training error,ompk36,0.4824029207229614,14
training error,ompk36,0.4824029207229614,15
training error,ompk36,0.4824029207229614,16
training error,ompk36,0.4824029207229614,17
training error,ompk36,0.4824029207229614,18
training error,ompk36,0.4824029207229614,19
validation error,ompk36,0.4733009934425354,1
validation error,ompk36,0.4733009934425354,2
validation error,ompk36,0.4733009934425354,3
validation error,ompk36,0.4733009934425354,4
validation error,ompk36,0.4733009934425354,5
validation error,ompk36,0.4733009934425354,6
validation error,ompk36,0.4733009934425354,7
validation error,ompk36,0.4733009934425354,8
validation error,ompk36,0.4733009934425354,9
validation error,ompk36,0.4733009934425354,10
validation error,ompk36,0.4733009934425354,11
validation error,ompk36,0.4733009934425354,12
validation error,ompk36,0.4733009934425354,13
validation error,ompk36,0.4733009934425354,14
validation error,ompk36,0.4733009934425354,15
validation error,ompk36,0.4733009934425354,16
validation error,ompk36,0.4733009934425354,17
