Type,Model,error,epoch
validation error,ompk37,0.104347825050354,14
validation error,ompk37,0.104347825050354,15
validation error,ompk37,0.104347825050354,16
validation error,ompk37,0.104347825050354,17
validation error,ompk37,0.104347825050354,18
validation error,ompk37,0.104347825050354,19
training error,output,0.17085152864456177,1
training error,output,0.17085152864456177,2
training error,output,0.17085152864456177,3
training error,output,0.17085152864456177,4
training error,output,0.17085152864456177,5
training error,output,0.17085152864456177,6
training error,output,0.17085152864456177,7
training error,output,0.17085152864456177,8
training error,output,0.17085152864456177,9
training error,output,0.17085152864456177,10
training error,output,0.17085152864456177,11
training error,output,0.17085152864456177,12
training error,output,0.17085152864456177,13
training error,output,0.17085152864456177,14
training error,output,0.17085152864456177,15
training error,output,0.17085152864456177,16
training error,output,0.17085152864456177,17
training error,output,0.17085152864456177,18
training error,output,0.17085152864456177,19
validation error,output,0.16775602102279663,1
validation error,output,0.16775602102279663,2
validation error,output,0.16775602102279663,3
validation error,output,0.16775602102279663,4
validation error,output,0.16775602102279663,5
validation error,output,0.16775602102279663,6
validation error,output,0.16775602102279663,7
validation error,output,0.16775602102279663,8
validation error,output,0.16775602102279663,9
validation error,output,0.16775602102279663,10
validation error,output,0.16775602102279663,11
validation error,output,0.16775602102279663,12
validation error,output,0.16775602102279663,13
validation error,output,0.16775602102279663,14
validation error,output,0.16775602102279663,15
validation error,output,0.16775602102279663,16
validation error,output,0.16775602102279663,17
validation error,output,0.16775602102279663,18
validation error,output,0.16775602102279663,19
