Type,Model,error,epoch
validation error,ompk37,0.5347826182842255,1
validation error,ompk37,0.5347826182842255,2
validation error,ompk37,0.5347826182842255,3
validation error,ompk37,0.5347826182842255,4
validation error,ompk37,0.5347826182842255,5
validation error,ompk37,0.5347826182842255,6
validation error,ompk37,0.5347826182842255,7
validation error,ompk37,0.5347826182842255,8
validation error,ompk37,0.5347826182842255,9
validation error,ompk37,0.5347826182842255,10
validation error,ompk37,0.5347826182842255,11
validation error,ompk37,0.5347826182842255,12
validation error,ompk37,0.5347826182842255,13
validation error,ompk37,0.5347826182842255,14
validation error,ompk37,0.5347826182842255,15
validation error,ompk37,0.5347826182842255,16
validation error,ompk37,0.5347826182842255,17
validation error,ompk37,0.5347826182842255,18
validation error,ompk37,0.5347826182842255,19
training error,output,0.6075327396392822,1
training error,output,0.6075327396392822,2
training error,output,0.6075327396392822,3
training error,output,0.6075327396392822,4
training error,output,0.6075327396392822,5
training error,output,0.6075327396392822,6
training error,output,0.6075327396392822,7
training error,output,0.6075327396392822,8
training error,output,0.6075327396392822,9
training error,output,0.6075327396392822,10
training error,output,0.6075327396392822,11
training error,output,0.6075327396392822,12
training error,output,0.6075327396392822,13
training error,output,0.6075327396392822,14
training error,output,0.6075327396392822,15
training error,output,0.6075327396392822,16
training error,output,0.6075327396392822,17
training error,output,0.6075327396392822,18
training error,output,0.6075327396392822,19
validation error,output,0.6056644916534424,1
validation error,output,0.6056644916534424,2
validation error,output,0.6056644916534424,3
validation error,output,0.6056644916534424,4
validation error,output,0.6056644916534424,5
validation error,output,0.6056644916534424,6
validation error,output,0.6056644916534424,7
validation error,output,0.6056644916534424,8
validation error,output,0.6056644916534424,9
validation error,output,0.6056644916534424,10
validation error,output,0.6056644916534424,11
validation error,output,0.6056644916534424,12
validation error,output,0.6056644916534424,13
validation error,output,0.6056644916534424,14
validation error,output,0.6056644916534424,15
validation error,output,0.6056644916534424,16
validation error,output,0.6056644916534424,17
validation error,output,0.6056644916534424,18
validation error,output,0.6056644916534424,19
