Type,Model,error,epoch
training error,ompk35,0.38040173053741455,1
training error,ompk35,0.38040173053741455,2
training error,ompk35,0.38040173053741455,3
training error,ompk35,0.38040173053741455,4
training error,ompk35,0.38040173053741455,5
training error,ompk35,0.38040173053741455,6
training error,ompk35,0.38040173053741455,7
training error,ompk35,0.38040173053741455,8
training error,ompk35,0.38040173053741455,9
training error,ompk35,0.38040173053741455,10
training error,ompk35,0.38040173053741455,11
training error,ompk35,0.38040173053741455,12
training error,ompk35,0.38040173053741455,13
training error,ompk35,0.38040173053741455,14
training error,ompk35,0.38040173053741455,15
training error,ompk35,0.38040173053741455,16
training error,ompk35,0.38040173053741455,17
training error,ompk35,0.38040173053741455,18
training error,ompk35,0.38040173053741455,19
validation error,ompk35,0.3552311658859253,1
validation error,ompk35,0.3552311658859253,2
validation error,ompk35,0.3552311658859253,3
validation error,ompk35,0.3552311658859253,4
validation error,ompk35,0.3552311658859253,5
validation error,ompk35,0.3552311658859253,6
validation error,ompk35,0.3552311658859253,7
validation error,ompk35,0.3552311658859253,8
validation error,ompk35,0.3552311658859253,9
validation error,ompk35,0.3552311658859253,10
validation error,ompk35,0.3552311658859253,11
validation error,ompk35,0.3552311658859253,12
validation error,ompk35,0.3552311658859253,13
validation error,ompk35,0.3552311658859253,14
validation error,ompk35,0.3552311658859253,15
validation error,ompk35,0.3552311658859253,16
validation error,ompk35,0.3552311658859253,17
validation error,ompk35,0.3552311658859253,18
validation error,ompk35,0.3552311658859253,19
training error,ompk36,0.3671116232872009,1
training error,ompk36,0.3671116232872009,2
training error,ompk36,0.3671116232872009,3
training error,ompk36,0.3671116232872009,4
training error,ompk36,0.3671116232872009,5
training error,ompk36,0.3671116232872009,6
training error,ompk36,0.3671116232872009,7
training error,ompk36,0.3671116232872009,8
training error,ompk36,0.3671116232872009,9
training error,ompk36,0.3671116232872009,10
training error,ompk36,0.3671116232872009,11
training error,ompk36,0.3671116232872009,12
training error,ompk36,0.3671116232872009,13
training error,ompk36,0.3671116232872009,14
training error,ompk36,0.3671116232872009,15
training error,ompk36,0.3671116232872009,16
training error,ompk36,0.3671116232872009,17
training error,ompk36,0.3671116232872009,18
training error,ompk36,0.3671116232872009,19
validation error,ompk36,0.4296116232872009,1
validation error,ompk36,0.4296116232872009,2
validation error,ompk36,0.4296116232872009,3
validation error,ompk36,0.4296116232872009,4
validation error,ompk36,0.4296116232872009,5
validation error,ompk36,0.4296116232872009,6
validation error,ompk36,0.4296116232872009,7
validation error,ompk36,0.4296116232872009,8
validation error,ompk36,0.4296116232872009,9
validation error,ompk36,0.4296116232872009,10
validation error,ompk36,0.4296116232872009,11
validation error,ompk36,0.4296116232872009,12
validation error,ompk36,0.4296116232872009,13
validation error,ompk36,0.4296116232872009,14
validation error,ompk36,0.4296116232872009,15
validation error,ompk36,0.4296116232872009,16
validation error,ompk36,0.4296116232872009,17
validation error,ompk36,0.4296116232872009,18
validation error,ompk36,0.4296116232872009,19
training error,ompk37,0.39258450269699097,1
training error,ompk37,0.39258450269699097,2
training error,ompk37,0.39258450269699097,3
training error,ompk37,0.39258450269699097,4
training error,ompk37,0.39258450269699097,5
training error,ompk37,0.39258450269699097,6
training error,ompk37,0.39258450269699097,7
training error,ompk37,0.39258450269699097,8
training error,ompk37,0.39258450269699097,9
training error,ompk37,0.39258450269699097,10
training error,ompk37,0.39258450269699097,11
training error,ompk37,0.39258450269699097,12
training error,ompk37,0.39258450269699097,13
training error,ompk37,0.39258450269699097,14
training error,ompk37,0.39258450269699097,15
training error,ompk37,0.39258450269699097,16
training error,ompk37,0.39258450269699097,17
training error,ompk37,0.39258450269699097,18
training error,ompk37,0.39258450269699097,19
validation error,ompk37,0.343478262424469,1
validation error,ompk37,0.343478262424469,2
validation error,ompk37,0.343478262424469,3
validation error,ompk37,0.343478262424469,4
validation error,ompk37,0.343478262424469,5
validation error,ompk37,0.343478262424469,6
validation error,ompk37,0.343478262424469,7
validation error,ompk37,0.343478262424469,8
validation error,ompk37,0.343478262424469,9
validation error,ompk37,0.343478262424469,10
validation error,ompk37,0.343478262424469,11
validation error,ompk37,0.343478262424469,12
validation error,ompk37,0.343478262424469,13
validation error,ompk37,0.343478262424469,14
validation error,ompk37,0.343478262424469,15
validation error,ompk37,0.343478262424469,16
validation error,ompk37,0.343478262424469,17
validation error,ompk37,0.343478262424469,18
validation error,ompk37,0.343478262424469,19
training error,output,0.3629912734031677,1
training error,output,0.3629912734031677,2
training error,output,0.3629912734031677,3
training error,output,0.3629912734031677,4
training error,output,0.3629912734031677,5
training error,output,0.3629912734031677,6
training error,output,0.3629912734031677,7
training error,output,0.3629912734031677,8
training error,output,0.3629912734031677,9
training error,output,0.3629912734031677,10
training error,output,0.3629912734031677,11
training error,output,0.3629912734031677,12
training error,output,0.3629912734031677,13
training error,output,0.3629912734031677,14
training error,output,0.3629912734031677,15
training error,output,0.3629912734031677,16
training error,output,0.3629912734031677,17
training error,output,0.3629912734031677,18
training error,output,0.3629912734031677,19
validation error,output,0.40740740299224854,1
validation error,output,0.40740740299224854,2
validation error,output,0.40740740299224854,3
validation error,output,0.40740740299224854,4
validation error,output,0.40740740299224854,5
validation error,output,0.40740740299224854,6
validation error,output,0.40740740299224854,7
validation error,output,0.40740740299224854,8
validation error,output,0.40740740299224854,9
validation error,output,0.40740740299224854,10
validation error,output,0.40740740299224854,11
validation error,output,0.40740740299224854,12
validation error,output,0.40740740299224854,13
validation error,output,0.40740740299224854,14
validation error,output,0.40740740299224854,15
validation error,output,0.40740740299224854,16
validation error,output,0.40740740299224854,17
validation error,output,0.40740740299224854,18
validation error,output,0.40740740299224854,19
