,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.16389884948730468,0.0014284912554674999,0.020750212669372558,0.0008141018057036032,1,1,2,1337,"{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 1337}",0.5816326530612245,0.5612244897959183,0.5816326530612245,0.6020408163265306,0.5510204081632653,0.5816326530612245,0.5408163265306123,0.6224489795918368,0.5510204081632653,0.5714285714285714,0.5744897959183674,0.023734088468597987,9
1,0.16724956035614014,0.005080403836932394,0.020349836349487303,0.0004500074758583954,1,1,15,1337,"{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 15, 'random_state': 1337}",0.5816326530612245,0.5612244897959183,0.5816326530612245,0.6020408163265306,0.5510204081632653,0.5816326530612245,0.5408163265306123,0.6224489795918368,0.5510204081632653,0.5714285714285714,0.5744897959183674,0.023734088468597987,9
2,0.1652998685836792,0.004123885944740112,0.02064955234527588,0.001141228623403406,1,10,2,1337,"{'max_depth': 1, 'min_samples_leaf': 10, 'min_samples_split': 2, 'random_state': 1337}",0.5816326530612245,0.5612244897959183,0.5816326530612245,0.6020408163265306,0.5510204081632653,0.5816326530612245,0.5408163265306123,0.6224489795918368,0.5510204081632653,0.5714285714285714,0.5744897959183674,0.023734088468597987,9
3,0.1620494842529297,0.002018038676236058,0.02004983425140381,0.00035016580542547804,1,10,15,1337,"{'max_depth': 1, 'min_samples_leaf': 10, 'min_samples_split': 15, 'random_state': 1337}",0.5816326530612245,0.5612244897959183,0.5816326530612245,0.6020408163265306,0.5510204081632653,0.5816326530612245,0.5408163265306123,0.6224489795918368,0.5510204081632653,0.5714285714285714,0.5744897959183674,0.023734088468597987,9
4,0.6237489700317382,0.03728148809252709,0.02205028533935547,0.0006874424825936668,15,1,2,1337,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 1337}",0.5612244897959183,0.6122448979591837,0.5918367346938775,0.6530612244897959,0.5816326530612245,0.5612244897959183,0.5510204081632653,0.5918367346938775,0.5408163265306123,0.5510204081632653,0.5795918367346938,0.03252526010308005,8
5,0.41379902362823484,0.037896588201944664,0.02170076370239258,0.0004016087641206597,15,1,15,1337,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 15, 'random_state': 1337}",0.5918367346938775,0.6122448979591837,0.5918367346938775,0.6836734693877551,0.5918367346938775,0.6224489795918368,0.5816326530612245,0.6122448979591837,0.5612244897959183,0.5918367346938775,0.6040816326530614,0.031218486817915014,2
6,0.2241986036300659,0.009584520740102824,0.02080061435699463,0.000400407070484413,15,10,2,1337,"{'max_depth': 15, 'min_samples_leaf': 10, 'min_samples_split': 2, 'random_state': 1337}",0.6020408163265306,0.6122448979591837,0.6122448979591837,0.6122448979591837,0.5714285714285714,0.5918367346938775,0.5612244897959183,0.6122448979591837,0.5714285714285714,0.5918367346938775,0.5938775510204082,0.01870439059165651,3
7,0.22405014038085938,0.01125526651358748,0.020701074600219728,0.000331493666841923,15,10,15,1337,"{'max_depth': 15, 'min_samples_leaf': 10, 'min_samples_split': 15, 'random_state': 1337}",0.6020408163265306,0.6122448979591837,0.6122448979591837,0.6122448979591837,0.5714285714285714,0.5918367346938775,0.5612244897959183,0.6122448979591837,0.5714285714285714,0.5918367346938775,0.5938775510204082,0.01870439059165651,3
8,0.7122489929199218,0.06722799831102813,0.022350454330444337,0.000450240898941099,,1,2,1337,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 1337}",0.5714285714285714,0.6224489795918368,0.5918367346938775,0.6428571428571429,0.5816326530612245,0.5714285714285714,0.5510204081632653,0.5918367346938775,0.5612244897959183,0.5510204081632653,0.5836734693877551,0.028425282198334966,7
9,0.4933010101318359,0.04045404953458337,0.022298741340637206,0.0010053573006101938,,1,15,1337,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 15, 'random_state': 1337}",0.6020408163265306,0.6224489795918368,0.6122448979591837,0.6836734693877551,0.5816326530612245,0.6326530612244898,0.5714285714285714,0.5918367346938775,0.6020408163265306,0.5816326530612245,0.6081632653061224,0.031017722762389115,1
10,0.2282991886138916,0.008600372094637982,0.020949935913085936,0.0003499785652786839,,10,2,1337,"{'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 2, 'random_state': 1337}",0.6020408163265306,0.6122448979591837,0.6122448979591837,0.6122448979591837,0.5714285714285714,0.5918367346938775,0.5612244897959183,0.6122448979591837,0.5714285714285714,0.5918367346938775,0.5938775510204082,0.01870439059165651,3
11,0.2293010473251343,0.007147435045329644,0.021199536323547364,0.0009005455477080222,,10,15,1337,"{'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 15, 'random_state': 1337}",0.6020408163265306,0.6122448979591837,0.6122448979591837,0.6122448979591837,0.5714285714285714,0.5918367346938775,0.5612244897959183,0.6122448979591837,0.5714285714285714,0.5918367346938775,0.5938775510204082,0.01870439059165651,3
