,train-mlogloss-mean,train-mlogloss-std,test-mlogloss-mean,test-mlogloss-std,train-f1-mean,train-f1-std,test-f1-mean,test-f1-std
0,1.7826218,4.8946501407111315e-05,1.7829215999999999,0.0003117303963363181,0.4514118,0.009151372648952707,0.4244372,0.011789426303260058
1,1.7736630000000002,9.834225948189279e-05,1.7742618000000001,0.0006160773977350972,0.45284820000000003,0.007833459960962316,0.4246704,0.01166046861150958
2,1.7648831999999999,0.00014446785109497513,1.7657812,0.000909269684967024,0.45284820000000003,0.007833459960962316,0.4246704,0.01166046861150958
3,1.7562723999999998,0.00019096031001231197,1.7574622000000002,0.0011886852232614,0.4540592,0.007061713571081724,0.42426240000000004,0.01096722711718875
4,1.7478304000000002,0.00023444026957837168,1.7493127999999998,0.0014624674218593732,0.4540592,0.007061713571081724,0.42426240000000004,0.01096722711718875
5,1.7395445999999999,0.0002784640730866429,1.7413348,0.0017186531238152771,0.4540592,0.007061713571081724,0.42426240000000004,0.01096722711718875
6,1.7314176,0.00032046753345696985,1.7335049999999999,0.001965265274714849,0.4540592,0.007061713571081724,0.42426240000000004,0.01096722711718875
7,1.7234468,0.0003551925674898066,1.7258153999999997,0.002203101595478516,0.4540592,0.007061713571081724,0.42426240000000004,0.01096722711718875
8,1.7156230000000001,0.0003879035962710502,1.7182766,0.0024307642090502925,0.4540592,0.007061713571081724,0.42426240000000004,0.01096722711718875
9,1.707932,0.0004287400144609724,1.7108742,0.00265461992759791,0.4540592,0.007061713571081724,0.42426240000000004,0.01096722711718875
