,train-mlogloss-mean,train-mlogloss-std,test-mlogloss-mean,test-mlogloss-std,train-f1-mean,train-f1-std,test-f1-mean,test-f1-std
0,1.7819584,0.00013588760061174343,1.7820756,0.0003725762203898613,0.4513038,0.0023931978940321835,0.4427192,0.018001101470743398
1,1.7723754,0.00026835618122192216,1.7726084,0.000733346193826648,0.4513038,0.0023931978940321835,0.4427192,0.018001101470743398
2,1.7630012000000002,0.00039725377279512474,1.7633493999999998,0.0010841106216618495,0.4515224,0.0021468060555159757,0.44354259999999995,0.01931146000280662
3,1.7538272,0.0005225129280696955,1.7542904,0.0014242523091081989,0.45154820000000007,0.002121785700771892,0.44354259999999995,0.01931146000280662
4,1.744847,0.000644865257243737,1.7454236,0.0017549913504060343,0.4515224,0.0021468060555159757,0.44354259999999995,0.01931146000280662
5,1.7360526,0.0007644016221856057,1.7367415999999998,0.0020763536885608086,0.4515224,0.0021468060555159757,0.44354259999999995,0.01931146000280662
6,1.7274386,0.0008821924053175816,1.7282376,0.002389821549823339,0.4515224,0.0021468060555159757,0.44354259999999995,0.01931146000280662
7,1.7189974,0.0009951909565506047,1.7199069999999999,0.0026942511389995536,0.4515224,0.0021468060555159757,0.44354259999999995,0.01931146000280662
8,1.7107226,0.0011069680392857446,1.7117415999999999,0.002992365793147603,0.4515224,0.0021468060555159757,0.44354259999999995,0.01931146000280662
9,1.70261,0.0012155472841481785,1.7037368000000002,0.003282470374580715,0.4515224,0.0021468060555159757,0.44354259999999995,0.01931146000280662
