,train-mlogloss-mean,train-mlogloss-std,test-mlogloss-mean,test-mlogloss-std,train-f1-mean,train-f1-std,test-f1-mean,test-f1-std
0,2.0674234,0.00015573515980666543,2.0680970000000003,0.00023878358402544764,0.4659188,0.007013948029462437,0.43884359999999994,0.017133232369871142
1,2.0557062000000004,0.00030398644706637596,2.0570412,0.00047059341261857613,0.4672276,0.006122796700854938,0.43883659999999997,0.017135453417986946
2,2.0442755999999997,0.000451770561236512,2.0462628,0.0006980227503456375,0.467031,0.005941667442730204,0.4385986,0.017316456030031097
3,2.0331206,0.0005972997907249143,2.0357586,0.0009181942278187993,0.4670508,0.005650979008985966,0.4385986,0.017316456030031097
4,2.0222300000000004,0.0007371531726852003,2.0255158,0.00114171632203454,0.4670485999999999,0.006117953075988742,0.4385986,0.017316456030031097
5,2.0115944,0.0008728873008583977,2.015517,0.0013575053591054192,0.46618339999999997,0.0058734689783806774,0.43798380000000003,0.017031807495389326
6,2.0012002,0.0010066670551875227,2.0057598,0.0015730781798752567,0.46644759999999996,0.005862067949111481,0.43798380000000003,0.017031807495389326
7,1.9910288,0.0011342753457604744,1.9961958,0.0017913743773985936,0.4656478,0.0065645656489976565,0.43798380000000003,0.017031807495389326
8,1.9810422000000003,0.0012253047620898057,1.9868344,0.0020090900029614764,0.466155,0.005841557292366487,0.43798380000000003,0.017031807495389326
9,1.9712858,0.001310690718667073,1.9776892,0.002266829098101611,0.4663384,0.0060154034145683075,0.4359192,0.01541616500171167
