,train-mlogloss-mean,train-mlogloss-std,test-mlogloss-mean,test-mlogloss-std,train-f1-mean,train-f1-std,test-f1-mean,test-f1-std
0,2.363675,0.0003990558858105673,2.3638178,0.0008866889871877393,0.7195814000000001,0.0067930723417316975,0.7193628000000001,0.023019265473945973
1,2.3309882,0.0007754836942192142,2.3312733999999997,0.0017339486266898848,0.7195814000000001,0.0067930723417316975,0.7193628000000001,0.023019265473945973
2,2.2997066,0.001124583407311421,2.3001136000000004,0.00251399479713068,0.7195814000000001,0.0067930723417316975,0.7193628000000001,0.023019265473945973
3,2.2697222000000004,0.0014489435323711544,2.27027,0.0033129254141921853,0.7195814000000001,0.0067930723417316975,0.7193628000000001,0.023019265473945973
4,2.240931,0.0017653136831736302,2.2416168,0.004063471983415147,0.7195814000000001,0.0067930723417316975,0.7193628000000001,0.023019265473945973
5,2.2132426,0.0020642009204533012,2.2140582,0.004790567289998121,0.7195814000000001,0.0067930723417316975,0.7193628000000001,0.023019265473945973
6,2.1865922,0.002343009637197434,2.1875384,0.005500163037583505,0.7195814000000001,0.0067930723417316975,0.7193628000000001,0.023019265473945973
7,2.1608951999999997,0.002613903930904862,2.1619664,0.006178666542224127,0.7195814000000001,0.0067930723417316975,0.7193628000000001,0.023019265473945973
8,2.136099,0.0028659146533000714,2.1372972,0.006844656058561243,0.7195814000000001,0.0067930723417316975,0.7193628000000001,0.023019265473945973
9,2.1121418,0.0031146932690073624,2.1134532,0.007481249077527079,0.7195814000000001,0.0067930723417316975,0.7193628000000001,0.023019265473945973
