,train-mlogloss-mean,train-mlogloss-std,test-mlogloss-mean,test-mlogloss-std,train-f1-mean,train-f1-std,test-f1-mean,test-f1-std
0,2.5531352000000003,0.00029014299922621947,2.5536697999999998,0.0008852652483860447,0.26407959999999997,0.010059409875335625,0.2533324,0.026477900601067302
1,2.5416628,0.0005961122042031228,2.5427794,0.0017922285122159325,0.26407959999999997,0.010059409875335625,0.2533324,0.026477900601067302
2,2.5305299999999997,0.0008888509436345131,2.5322338,0.002657946605934793,0.26407959999999997,0.010059409875335625,0.2533324,0.026477900601067302
3,2.51972,0.001170334652994685,2.5220072,0.003501935659032044,0.26407959999999997,0.010059409875335625,0.2533324,0.026477900601067302
4,2.5092206,0.0014430982780115308,2.5120686,0.004318084973689242,0.26407959999999997,0.010059409875335625,0.2533324,0.026477900601067302
5,2.499009,0.0017054674432540854,2.5024524,0.005113202738010787,0.26407959999999997,0.010059409875335625,0.2533324,0.026477900601067302
6,2.4890754,0.0019600554686027734,2.4930643999999997,0.005893557282320977,0.26411239999999997,0.010042198595925094,0.2533324,0.026477900601067302
7,2.4794068000000005,0.0022079073712453876,2.4839589999999996,0.006618434165269024,0.2631464,0.01121615662515462,0.2533324,0.026477900601067302
8,2.4699848,0.0024457297806584843,2.4750851999999997,0.007346447669452162,0.2642158,0.011013763650995967,0.2532774,0.026424438390247763
9,2.4608044,0.0026770663495700618,2.4664724,0.008031010511760046,0.2642158,0.011013763650995967,0.2532774,0.026424438390247763
