,train-mlogloss-mean,train-mlogloss-std,test-mlogloss-mean,test-mlogloss-std,train-f1-mean,train-f1-std,test-f1-mean,test-f1-std
0,2.5525072,0.0003000009333319013,2.5530274,0.0008569804198463412,0.26079620000000003,0.012189570253294401,0.2469372,0.03070520265622749
1,2.5404120000000003,0.0005818786815135576,2.5414548,0.0016912288313531928,0.2619924,0.009333467942838831,0.24881580000000003,0.03152097942260044
2,2.5286604000000006,0.0008566237447094136,2.5302282,0.0024991489271350593,0.26323520000000006,0.008893963489918319,0.2497042,0.03050204014422642
3,2.5172246,0.0011160312898838979,2.5193132,0.0032865329087048835,0.2636038,0.009577351521167003,0.2497042,0.03050204014422642
4,2.5060954000000004,0.0013649834577751676,2.5087149999999996,0.0040511930094725545,0.2659348,0.007863746725321205,0.2492764,0.030265297345970353
5,2.4952498,0.0016020748297131079,2.4983972000000003,0.004788423515103824,0.2659348,0.007863746725321205,0.2492764,0.030265297345970353
6,2.4846908,0.001837981436250099,2.4883588,0.0055214178758721385,0.2658434,0.007928286841430494,0.2492764,0.030265297345970353
7,2.4743818,0.0020526045308338534,2.4785702,0.006211117013871174,0.2658764,0.007908965156074465,0.2492764,0.030265297345970353
8,2.4643162,0.0022594604134615224,2.4690214,0.006886469911355208,0.2658764,0.007908965156074465,0.2492764,0.030265297345970353
9,2.4544922,0.0024595844689702328,2.4597135999999997,0.007545478025943716,0.2653854,0.0081843717315381,0.24768379999999998,0.03213444573911304
