,train-mlogloss-mean,train-mlogloss-std,test-mlogloss-mean,test-mlogloss-std,train-f1-mean,train-f1-std,test-f1-mean,test-f1-std
0,2.5217982,0.000499987359840249,2.5220286,0.0008516803625774796,0.746917,0.006663891565744464,0.7470300000000001,0.026461450534692926
1,2.4809115999999998,0.0009607995836802381,2.4813772,0.0016790122572512213,0.746917,0.006663891565744464,0.7470300000000001,0.026461450534692926
2,2.4420678,0.0013896348297304682,2.442761,0.002465508872423778,0.746917,0.006663891565744464,0.7470300000000001,0.026461450534692926
3,2.4050728,0.0017893884318391064,2.4059944,0.003232797710961773,0.746917,0.006663891565744464,0.7470300000000001,0.026461450534692926
4,2.3697643999999998,0.002164283678263998,2.3708912,0.003950520947925668,0.746917,0.006663891565744464,0.7470300000000001,0.026461450534692926
5,2.3360002,0.0025150781618071944,2.337364,0.004653533925953545,0.746917,0.006663891565744464,0.7470300000000001,0.026461450534692926
6,2.3036459999999996,0.0028487410552734097,2.3052298,0.005343762247705223,0.746917,0.006663891565744464,0.7470300000000001,0.026461450534692926
7,2.2725986,0.0031616187372927,2.2744,0.005995603555939942,0.746917,0.006663891565744464,0.7470300000000001,0.026461450534692926
8,2.2427588,0.0034561735141627014,2.2448121999999997,0.006616149768558787,0.746917,0.006663891565744464,0.7470300000000001,0.026461450534692926
9,2.2140368,0.0037442913027701265,2.2163344,0.00719724146044848,0.746917,0.006663891565744464,0.7470300000000001,0.026461450534692926
