,train-mlogloss-mean,train-mlogloss-std,test-mlogloss-mean,test-mlogloss-std,train-f1-mean,train-f1-std,test-f1-mean,test-f1-std
0,1.3713032,0.008279147526164762,1.3740326,0.017094845943734036,0.6122246,0.011820463385163873,0.6124354000000001,0.04812417047014938
1,1.1567332000000001,0.010208858709963613,1.1628422,0.02449176946976269,0.610129,0.01192263482624541,0.6106052,0.047272069433863355
2,1.0187496,0.010851666537449416,1.0258584,0.030559698019450413,0.610129,0.01192263482624541,0.6106052,0.047272069433863355
3,0.9230974,0.010973873092030894,0.9322002000000001,0.03487709647548087,0.610129,0.01192263482624541,0.6106052,0.047272069433863355
4,0.8539642000000001,0.011025716038425835,0.8644337999999999,0.03678229297583281,0.610129,0.01192263482624541,0.6106052,0.047272069433863355
5,0.8026094,0.010847344865910744,0.814523,0.039095611569586665,0.610129,0.01192263482624541,0.6106052,0.047272069433863355
6,0.7635056,0.010637618579362584,0.7764132,0.03990358952976537,0.610129,0.01192263482624541,0.6106052,0.047272069433863355
7,0.7331861999999999,0.01047272188879281,0.7473434000000001,0.04070913315510412,0.610129,0.01192263482624541,0.6106052,0.047272069433863355
8,0.709275,0.010231903498372127,0.7245498,0.04137409169709951,0.610129,0.01192263482624541,0.6106052,0.047272069433863355
9,0.6901782000000001,0.010019205824814659,0.706418,0.04151670920484906,0.610129,0.01192263482624541,0.6106052,0.047272069433863355
