,train-mlogloss-mean,train-mlogloss-std,test-mlogloss-mean,test-mlogloss-std,train-f1-mean,train-f1-std,test-f1-mean,test-f1-std
0,2.5459322,0.00028268668168137713,2.5468045999999998,0.0005307144618342747,0.379244,0.02244928888851493,0.35559,0.05072167716864259
1,2.5277048,0.0005508950535265051,2.5294548,0.0010275801477256522,0.3798306,0.02284611538620953,0.3545234,0.05150110743508337
2,2.5101806,0.0007964377188456529,2.5127398,0.0014302933125761091,0.3801794,0.022840191142807886,0.35438159999999996,0.05159473029525399
3,2.4933274,0.0010329345768248302,2.4966938,0.00183767248442155,0.3798514,0.02268138285554917,0.354651,0.0514027516850995
4,2.4770853999999995,0.0012616119213133456,2.4812558,0.002218861906473684,0.3799708,0.022689216781546246,0.354651,0.0514027516850995
5,2.4614118,0.0014760256637334314,2.4663538000000003,0.0025751195234396573,0.3799708,0.022689216781546246,0.354651,0.0514027516850995
6,2.4462612,0.0016833034664016763,2.4519843999999997,0.002954217635855596,0.3881378,0.013703666901964602,0.36440859999999997,0.04929089396876465
7,2.4316038,0.0018793483338647736,2.4380942000000005,0.003317834619145445,0.38902839999999994,0.013085621797988818,0.36537919999999996,0.048275644370220465
8,2.4174155999999996,0.0020731829248765957,2.4247108,0.003701177293780984,0.38868559999999996,0.012613637962142411,0.3649418,0.04803571585143703
9,2.4036408000000002,0.0022560873564648107,2.4116516000000003,0.004007517016807257,0.38902839999999994,0.013085621797988818,0.36537919999999996,0.048275644370220465
